Date,tair,pcp,Q,SWE,PET
2012-10-04,8.333333333333334,5.08,0.1519257072590433,0.0,4.213226795196533
2012-10-05,6.666666666666667,0.0,0.1568837984306717,0.0,3.7550315856933594
2012-10-06,3.3333333333333335,2.54,0.1621139385006065,0.0,2.990870952606201
2012-10-07,2.2222222222222223,0.0,0.1676943415271105,0.0,2.7552578449249268
2012-10-08,4.444444444444445,0.0,0.1727714540917485,0.0,3.1744885444641113
2012-10-09,7.222222222222222,0.0,0.1722001514053056,0.0,3.7817299365997314
2012-10-10,7.777777777777778,0.0,0.1730537048237411,0.0,3.8918144702911377
2012-10-11,8.88888888888889,0.0,0.1685921028915209,0.0,4.14972448348999
2012-10-12,3.888888888888889,5.08,0.1727204449233159,0.0,2.971628189086914
2012-10-13,1.6666666666666667,0.0,0.1853367125822614,0.0,2.5402309894561768
2012-10-14,3.888888888888889,0.0,0.1859080152687041,0.0,2.928788423538208
2012-10-15,5.555555555555555,0.0,0.1775459122570205,0.0,3.2469875812530518
2012-10-16,7.222222222222222,0.0,0.1602776084370403,0.0,3.5943527221679688
2012-10-17,2.7777777777777777,0.0,0.1794400527114769,0.0,2.6602396965026855
2012-10-18,4.444444444444445,0.0,0.1646984030345145,0.0,2.952383041381836
2012-10-19,5.555555555555555,0.0,0.1668067819963868,0.0,3.154508352279663
2012-10-20,7.777777777777778,0.0,0.1712275765938612,0.0,3.620046854019165
2012-10-21,7.777777777777778,0.0,0.1731999311065807,0.0,3.594196081161499
2012-10-22,7.222222222222222,0.0,0.1759816310917604,0.0,3.442552089691162
2012-10-23,7.222222222222222,0.0,0.1832657403439063,0.0,3.418123960494995
2012-10-24,1.6666666666666667,5.08,0.1804092269116924,0.0,2.346998453140259
2012-10-25,-5.555555555555555,2.54,0.182194547806826,0.0,1.404975175857544
2012-10-26,-6.111111111111111,0.0,0.1759068176447262,0.0,1.3401014804840088
2012-10-27,-1.1111111111111112,0.0,0.1712275765938611,0.0,1.8985203504562378
2012-10-28,2.7777777777777777,0.0,0.1761958695991768,0.0,2.4601387977600098
2012-10-29,4.444444444444445,0.0,0.1801949884042762,0.0,2.731112003326416
2012-10-30,5.0,0.0,0.1805520525833029,0.0,2.814049005508423
2012-10-31,5.555555555555555,0.0,0.181623245120383,0.0,2.8991456031799316
2012-11-01,5.555555555555555,0.0,0.1839798687019597,0.0,2.879535436630249
2012-11-02,3.3333333333333335,0.0,0.1819803092994098,0.0,2.4678943157196045
2012-11-03,2.7777777777777777,0.0,0.1776955391510889,0.0,2.3616816997528076
2012-11-04,3.3333333333333335,0.0,0.1731797994881059,0.0,2.435279130935669
2012-11-05,3.888888888888889,0.0,0.1743493377019239,0.0,2.510889768600464
2012-11-06,5.0,0.0,0.1683778643841048,0.0,2.6855947971343994
2012-11-07,5.0,0.0,0.1469506130312705,0.0,2.6683831214904785
2012-11-08,5.0,0.0,0.1461106620577504,0.0,2.651470184326172
2012-11-09,2.2222222222222223,2.54,0.154683602965621,0.0,2.1883223056793213
2012-11-10,-6.111111111111111,7.619999999999999,0.163140923091712,0.0,1.2128568887710571
